,datadate,feature,value score,feature description,feature definition,month
4135,2009-11-01,dpr,0.005228,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2009-11
4136,2009-12-01,dpr,-0.0002920000000000025,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2009-12
4137,2010-01-01,dpr,0.0035839999999999995,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-01
4138,2010-02-01,dpr,0.001819999999999998,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-02
4139,2010-03-01,dpr,-0.0018480000000000007,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-03
4140,2010-04-01,dpr,-0.0012399999999999998,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-04
4141,2010-05-01,dpr,-0.006535999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-05
4142,2010-06-01,dpr,0.0005080000000000009,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-06
4143,2010-07-01,dpr,0.0015200000000000003,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-07
4144,2010-08-01,dpr,-0.00038000000000000045,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-08
4145,2010-09-01,dpr,0.004272,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-09
4146,2010-10-01,dpr,-0.00020800000000000007,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-10
4147,2010-11-01,dpr,-0.0017640000000000002,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-11
4148,2010-12-01,dpr,-0.0013759999999999992,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2010-12
4149,2011-01-01,dpr,-0.003087999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-01
4150,2011-02-01,dpr,-0.001955999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-02
4151,2011-03-01,dpr,0.0009239999999999976,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-03
4152,2011-04-01,dpr,-0.002559999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-04
4153,2011-05-01,dpr,-0.0024479999999999958,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-05
4154,2011-06-01,dpr,0.0,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-06
4155,2011-07-01,dpr,0.0052679999999999975,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-07
4156,2011-08-01,dpr,-0.002992,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-08
4157,2011-09-01,dpr,0.00037599999999999965,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-09
4158,2011-10-01,dpr,0.0,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-10
4159,2011-11-01,dpr,0.003344000000000002,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-11
4160,2011-12-01,dpr,0.007956000000000003,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2011-12
4161,2012-01-01,dpr,0.0008159999999999985,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-01
4162,2012-02-01,dpr,0.003816,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-02
4163,2012-03-01,dpr,-0.005432000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-03
4164,2012-04-01,dpr,0.0018239999999999973,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-04
4165,2012-05-01,dpr,0.007084000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-05
4166,2012-06-01,dpr,0.0019480000000000016,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-06
4167,2012-07-01,dpr,0.011936,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-07
4168,2012-08-01,dpr,0.004947999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-08
4169,2012-09-01,dpr,-0.002955999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-09
4170,2012-10-01,dpr,0.0019240000000000012,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-10
4171,2012-11-01,dpr,0.00045600000000000084,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-11
4172,2012-12-01,dpr,-0.0013559999999999993,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2012-12
4173,2013-01-01,dpr,0.008352,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-01
4174,2013-02-01,dpr,0.005604,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-02
4175,2013-03-01,dpr,-0.00019199999999999895,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-03
4176,2013-04-01,dpr,-0.0023999999999999985,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-04
4177,2013-05-01,dpr,0.00346,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-05
4178,2013-06-01,dpr,-8.80000000000003e-05,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-06
4179,2013-07-01,dpr,-0.012756,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-07
4180,2013-08-01,dpr,-0.004279999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-08
4181,2013-09-01,dpr,-0.008955999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-09
4182,2013-10-01,dpr,0.005444000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-10
4183,2013-11-01,dpr,0.009463999999999997,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-11
4184,2013-12-01,dpr,-0.004844,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2013-12
4185,2014-01-01,dpr,0.0024399999999999995,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-01
4186,2014-02-01,dpr,0.006004000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-02
4187,2014-03-01,dpr,0.0013800000000000004,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-03
4188,2014-04-01,dpr,0.0010160000000000004,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-04
4189,2014-05-01,dpr,0.0073560000000000006,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-05
4190,2014-06-01,dpr,0.005015999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-06
4191,2014-07-01,dpr,0.002468,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-07
4192,2014-08-01,dpr,-0.0003519999999999981,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-08
4193,2014-09-01,dpr,-0.00040800000000000016,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-09
4194,2014-10-01,dpr,-0.006376,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-10
4195,2014-11-01,dpr,-0.012576,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-11
4196,2014-12-01,dpr,-0.0068600000000000015,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2014-12
4197,2015-01-01,dpr,-0.0030720000000000005,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-01
4198,2015-02-01,dpr,-0.004248000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-02
4199,2015-03-01,dpr,-0.0031800000000000005,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-03
4200,2015-04-01,dpr,-0.004404000000000002,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-04
4201,2015-05-01,dpr,-0.0019240000000000008,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-05
4202,2015-06-01,dpr,-0.007940000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-06
4203,2015-07-01,dpr,-0.001516,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-07
4204,2015-08-01,dpr,0.0066960000000000006,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-08
4205,2015-09-01,dpr,0.0008479999999999997,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-09
4206,2015-10-01,dpr,-2.8000000000000247e-05,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-10
4207,2015-11-01,dpr,-0.0073880000000000005,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-11
4208,2015-12-01,dpr,0.0030080000000000007,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2015-12
4209,2016-01-01,dpr,0.0005999999999999998,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-01
4210,2016-02-01,dpr,-0.0017639999999999997,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-02
4211,2016-03-01,dpr,-0.0025440000000000003,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-03
4212,2016-04-01,dpr,-0.0007240000000000005,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-04
4213,2016-05-01,dpr,0.004484,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-05
4214,2016-06-01,dpr,0.0038799999999999998,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-06
4215,2016-07-01,dpr,0.0005160000000000002,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-07
4216,2016-08-01,dpr,0.0018639999999999998,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-08
4217,2016-09-01,dpr,-0.0008040000000000002,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-09
4218,2016-10-01,dpr,0.000844000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-10
4219,2016-11-01,dpr,0.0019639999999999996,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-11
4220,2016-12-01,dpr,0.0007479999999999998,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2016-12
4221,2017-01-01,dpr,0.0010199999999999994,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-01
4222,2017-02-01,dpr,0.0019439999999999995,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-02
4223,2017-03-01,dpr,-0.0005999999999999994,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-03
4224,2017-04-01,dpr,-0.0003199999999999993,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-04
4225,2017-05-01,dpr,-0.0009399999999999993,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-05
4226,2017-06-01,dpr,-0.00047599999999999954,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-06
4227,2017-07-01,dpr,0.0014759999999999994,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-07
4228,2017-08-01,dpr,0.0016240000000000007,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-08
4229,2017-09-01,dpr,-0.0009559999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-09
4230,2017-10-01,dpr,-0.0012000000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-10
4231,2017-11-01,dpr,0.0006279999999999998,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-11
4232,2017-12-01,dpr,-0.0016999999999999995,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2017-12
4233,2018-01-01,dpr,-0.00031199999999999994,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-01
4234,2018-02-01,dpr,-0.006284,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-02
4235,2018-03-01,dpr,0.001536,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-03
4236,2018-04-01,dpr,3.599999999999995e-05,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-04
4237,2018-05-01,dpr,0.0032640000000000004,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-05
4238,2018-06-01,dpr,0.003984,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-06
4239,2018-07-01,dpr,-0.001976,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-07
4240,2018-08-01,dpr,-8.00000000000018e-05,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-08
4241,2018-09-01,dpr,-0.0027160000000000005,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-09
4242,2018-10-01,dpr,-0.00634,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-10
4243,2018-11-01,dpr,-0.00026400000000000045,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-11
4244,2018-12-01,dpr,0.002143999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2018-12
4245,2019-01-01,dpr,-0.006432,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-01
4246,2019-02-01,dpr,0.0018959999999999992,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-02
4247,2019-03-01,dpr,-0.002895999999999999,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-03
4248,2019-04-01,dpr,-0.0021800000000000005,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-04
4249,2019-05-01,dpr,-0.0024479999999999997,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-05
4250,2019-06-01,dpr,0.0011919999999999997,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-06
4251,2019-07-01,dpr,-0.0006480000000000001,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-07
4252,2019-08-01,dpr,0.0021520000000000003,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-08
4253,2019-09-01,dpr,-0.0018279999999999991,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-09
4254,2019-10-01,dpr,-0.0020399999999999993,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-10
4255,2019-11-01,dpr,0.0017880000000000007,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-11
4256,2019-12-01,dpr,0.0009520000000000013,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2019-12
4257,2020-01-01,dpr,-0.0019720000000000002,Dividend Payout Ratio,Dividends as a fraction of Income Before Extra. Items,2020-01
